Celebrity,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,Age,Season,results,placement,Score,Week,Judge_ID,Final_Rank,Final_Status,Elim_Week,Active,Total_Score,Max_Possible_Score,Percent_Score,Standardized_Score,Num_Judges,Week_Rank
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,,11,4,,Eliminated,2.0,0,,0,,,0,
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,1,1,2.0,Finalist,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,1,2,2.0,Finalist,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,1,3,2.0,Finalist,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,1,4,2.0,Finalist,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,2,1,2.0,Finalist,,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,2,2,2.0,Finalist,,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,2,3,2.0,Finalist,,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,2,4,2.0,Finalist,,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,3,1,2.0,Finalist,,1,29.0,40,0.08923076923076922,0.6609304554087901,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,3,2,2.0,Finalist,,1,29.0,40,0.08923076923076922,0.6609304554087901,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,3,3,2.0,Finalist,,1,29.0,40,0.08923076923076922,0.6609304554087901,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,7.0,3,4,2.0,Finalist,,1,29.0,40,0.08923076923076922,0.6609304554087901,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,4,1,2.0,Finalist,,1,28.0,30,0.10727969348659004,1.3883710494783694,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,4,2,2.0,Finalist,,1,28.0,30,0.10727969348659004,1.3883710494783694,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,4,3,2.0,Finalist,,1,28.0,30,0.10727969348659004,1.3883710494783694,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,,4,4,2.0,Finalist,,1,28.0,30,0.10727969348659004,1.3883710494783694,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,5,1,2.0,Finalist,,1,29.0,30,0.12608695652173912,2.0179281202027686,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,5,2,2.0,Finalist,,1,29.0,30,0.12608695652173912,2.0179281202027686,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,5,3,2.0,Finalist,,1,29.0,30,0.12608695652173912,2.0179281202027686,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,,5,4,2.0,Finalist,,1,29.0,30,0.12608695652173912,2.0179281202027686,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,6,1,2.0,Finalist,,1,38.0,40,0.12459016393442623,1.017620849651771,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,6,2,2.0,Finalist,,1,38.0,40,0.12459016393442623,1.017620849651771,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,6,3,2.0,Finalist,,1,38.0,40,0.12459016393442623,1.017620849651771,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,6,4,2.0,Finalist,,1,38.0,40,0.12459016393442623,1.017620849651771,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.5,7,1,2.0,Finalist,,1,37.0,40,0.13430127041742287,1.5041441184064586,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,7,2,2.0,Finalist,,1,37.0,40,0.13430127041742287,1.5041441184064586,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,7,3,2.0,Finalist,,1,37.0,40,0.13430127041742287,1.5041441184064586,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.5,7,4,2.0,Finalist,,1,37.0,40,0.13430127041742287,1.5041441184064586,4,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,11.6666,8,1,2.0,Finalist,,1,34.9998,30,0.1741285314711756,1.4968848194572784,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,11.6666,8,2,2.0,Finalist,,1,34.9998,30,0.1741285314711756,1.4968848194572784,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,11.6666,8,3,2.0,Finalist,,1,34.9998,30,0.1741285314711756,1.4968848194572784,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,,8,4,2.0,Finalist,,1,34.9998,30,0.1741285314711756,1.4968848194572784,3,1.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,9,1,2.0,Finalist,,1,36.0,40,0.15859030837004406,-1.0945409092309895,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,9,2,2.0,Finalist,,1,36.0,40,0.15859030837004406,-1.0945409092309895,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,9,3,2.0,Finalist,,1,36.0,40,0.15859030837004406,-1.0945409092309895,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.0,9,4,2.0,Finalist,,1,36.0,40,0.15859030837004406,-1.0945409092309895,4,4.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.5,10,1,2.0,Finalist,,1,29.5,30,0.20136518771331058,0.2672612419124234,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,10,2,2.0,Finalist,,1,29.5,30,0.20136518771331058,0.2672612419124234,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,10,3,2.0,Finalist,,1,29.5,30,0.20136518771331058,0.2672612419124234,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,,10,4,2.0,Finalist,,1,29.5,30,0.20136518771331058,0.2672612419124234,3,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.6666,11,1,2.0,Finalist,,1,38.9998,40,0.25629755904896034,0.6342479409592998,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.6666,11,2,2.0,Finalist,,1,38.9998,40,0.25629755904896034,0.6342479409592998,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,9.6666,11,3,2.0,Finalist,,1,38.9998,40,0.25629755904896034,0.6342479409592998,4,2.0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,10.0,11,4,2.0,Finalist,,1,38.9998,40,0.25629755904896034,0.6342479409592998,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,1,1,,Eliminated,11.0,1,27.0,40,0.08181818181818182,0.5207856681756154,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,6.0,1,2,,Eliminated,11.0,1,27.0,40,0.08181818181818182,0.5207856681756154,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,6.0,1,3,,Eliminated,11.0,1,27.0,40,0.08181818181818182,0.5207856681756154,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.0,1,4,,Eliminated,11.0,1,27.0,40,0.08181818181818182,0.5207856681756154,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,2,1,,Eliminated,11.0,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.0,2,2,,Eliminated,11.0,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,2,3,,Eliminated,11.0,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,2,4,,Eliminated,11.0,1,29.0,40,0.08238636363636363,0.6524946887148508,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,6.0,3,1,,Eliminated,11.0,1,26.0,40,0.08,-0.37356938783975036,4,6.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,3,2,,Eliminated,11.0,1,26.0,40,0.08,-0.37356938783975036,4,6.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,6.0,3,3,,Eliminated,11.0,1,26.0,40,0.08,-0.37356938783975036,4,6.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,3,4,,Eliminated,11.0,1,26.0,40,0.08,-0.37356938783975036,4,6.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.0,4,1,,Eliminated,11.0,1,23.0,30,0.08812260536398467,-0.23631847650695625,3,5.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,4,2,,Eliminated,11.0,1,23.0,30,0.08812260536398467,-0.23631847650695625,3,5.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.0,4,3,,Eliminated,11.0,1,23.0,30,0.08812260536398467,-0.23631847650695625,3,5.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,,4,4,,Eliminated,11.0,1,23.0,30,0.08812260536398467,-0.23631847650695625,3,5.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,5,1,,Eliminated,11.0,1,26.0,30,0.11304347826086956,0.26037782196164677,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.0,5,2,,Eliminated,11.0,1,26.0,30,0.11304347826086956,0.26037782196164677,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,5,3,,Eliminated,11.0,1,26.0,30,0.11304347826086956,0.26037782196164677,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,,5,4,,Eliminated,11.0,1,26.0,30,0.11304347826086956,0.26037782196164677,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,6,1,,Eliminated,11.0,1,40.0,40,0.13114754098360656,1.5126796413742536,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,6,2,,Eliminated,11.0,1,40.0,40,0.13114754098360656,1.5126796413742536,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,6,3,,Eliminated,11.0,1,40.0,40,0.13114754098360656,1.5126796413742536,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,6,4,,Eliminated,11.0,1,40.0,40,0.13114754098360656,1.5126796413742536,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.0,7,1,,Eliminated,11.0,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.5,7,2,,Eliminated,11.0,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,7,3,,Eliminated,11.0,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,7,4,,Eliminated,11.0,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,8,1,,Eliminated,11.0,1,30.0,30,0.14925387985460684,0.30619614062382144,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,8,2,,Eliminated,11.0,1,30.0,30,0.14925387985460684,0.30619614062382144,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,8,3,,Eliminated,11.0,1,30.0,30,0.14925387985460684,0.30619614062382144,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,,8,4,,Eliminated,11.0,1,30.0,30,0.14925387985460684,0.30619614062382144,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,9,1,,Eliminated,11.0,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,9,2,,Eliminated,11.0,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,9,3,,Eliminated,11.0,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,9,4,,Eliminated,11.0,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.5,10,1,,Eliminated,11.0,1,29.0,30,0.19795221843003413,-0.4008918628686375,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.5,10,2,,Eliminated,11.0,1,29.0,30,0.19795221843003413,-0.4008918628686375,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,10.0,10,3,,Eliminated,11.0,1,29.0,30,0.19795221843003413,-0.4008918628686375,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,,10,4,,Eliminated,11.0,1,29.0,30,0.19795221843003413,-0.4008918628686375,3,3.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,8.5,11,1,,Eliminated,11.0,1,35.5,40,0.2332976924558098,-1.682144476425435,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,11,2,,Eliminated,11.0,1,35.5,40,0.2332976924558098,-1.682144476425435,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,11,3,,Eliminated,11.0,1,35.5,40,0.2332976924558098,-1.682144476425435,4,4.0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,9.0,11,4,,Eliminated,11.0,1,35.5,40,0.2332976924558098,-1.682144476425435,4,4.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,1,1,1.0,Winner,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,1,2,1.0,Winner,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,7.0,1,3,1.0,Winner,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,1,4,1.0,Winner,,1,31.0,40,0.09393939393939393,1.8103501798485668,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,2,1,1.0,Winner,,1,32.0,40,0.09090909090909091,1.670386403110018,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,2,2,1.0,Winner,,1,32.0,40,0.09090909090909091,1.670386403110018,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,2,3,1.0,Winner,,1,32.0,40,0.09090909090909091,1.670386403110018,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,2,4,1.0,Winner,,1,32.0,40,0.09090909090909091,1.670386403110018,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,7.0,3,1,1.0,Winner,,1,31.0,40,0.09538461538461539,1.350597017574484,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,3,2,1.0,Winner,,1,31.0,40,0.09538461538461539,1.350597017574484,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,3,3,1.0,Winner,,1,31.0,40,0.09538461538461539,1.350597017574484,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,3,4,1.0,Winner,,1,31.0,40,0.09538461538461539,1.350597017574484,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,4,1,1.0,Winner,,1,30.0,30,0.11494252873563218,2.0382468598725,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,4,2,1.0,Winner,,1,30.0,30,0.11494252873563218,2.0382468598725,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,4,3,1.0,Winner,,1,30.0,30,0.11494252873563218,2.0382468598725,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,,4,4,1.0,Winner,,1,30.0,30,0.11494252873563218,2.0382468598725,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,5,1,1.0,Winner,,1,25.0,30,0.10869565217391304,-0.32547227745206053,3,4.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.0,5,2,1.0,Winner,,1,25.0,30,0.10869565217391304,-0.32547227745206053,3,4.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,5,3,1.0,Winner,,1,25.0,30,0.10869565217391304,-0.32547227745206053,3,4.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,,5,4,1.0,Winner,,1,25.0,30,0.10869565217391304,-0.32547227745206053,3,4.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.0,6,1,1.0,Winner,,1,37.0,40,0.12131147540983607,0.7700914537905296,4,3.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.0,6,2,1.0,Winner,,1,37.0,40,0.12131147540983607,0.7700914537905296,4,3.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.0,6,3,1.0,Winner,,1,37.0,40,0.12131147540983607,0.7700914537905296,4,3.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,6,4,1.0,Winner,,1,37.0,40,0.12131147540983607,0.7700914537905296,4,3.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,7,1,1.0,Winner,,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.5,7,2,1.0,Winner,,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.0,7,3,1.0,Winner,,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.0,7,4,1.0,Winner,,1,34.5,40,0.12522686025408347,0.03668644191235265,4,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,11.0,8,1,1.0,Winner,,1,33.0,30,0.1641792678400675,1.0206379255952944,3,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,11.0,8,2,1.0,Winner,,1,33.0,30,0.1641792678400675,1.0206379255952944,3,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,11.0,8,3,1.0,Winner,,1,33.0,30,0.1641792678400675,1.0206379255952944,3,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,,8,4,1.0,Winner,,1,33.0,30,0.1641792678400675,1.0206379255952944,3,2.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,9,1,1.0,Winner,,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,9,2,1.0,Winner,,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,9,3,1.0,Winner,,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,9,4,1.0,Winner,,1,40.0,40,0.1762114537444934,1.2935483472729843,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,10,1,1.0,Winner,,1,30.0,30,0.20477815699658702,0.9354143466934843,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,10,2,1.0,Winner,,1,30.0,30,0.20477815699658702,0.9354143466934843,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,10,3,1.0,Winner,,1,30.0,30,0.20477815699658702,0.9354143466934843,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,,10,4,1.0,Winner,,1,30.0,30,0.20477815699658702,0.9354143466934843,3,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.6666,11,1,1.0,Winner,,1,39.333200000000005,40,0.2584885858282496,0.8549134738343444,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,11,2,1.0,Winner,,1,39.333200000000005,40,0.2584885858282496,0.8549134738343444,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,9.6666,11,3,1.0,Winner,,1,39.333200000000005,40,0.2584885858282496,0.8549134738343444,4,1.0
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,10.0,11,4,1.0,Winner,,1,39.333200000000005,40,0.2584885858282496,0.8549134738343444,4,1.0
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,1,1,,Eliminated,9.0,1,27.0,40,0.08181818181818182,0.5207856681756154,4,2.0
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,1,2,,Eliminated,9.0,1,27.0,40,0.08181818181818182,0.5207856681756154,4,2.0
