Season,Week,Celebrity,Rank_mean_sigma0.3,Rank_mean_sigma0.5,Rank_mean_sigma1,Rank_mean_existing,Delta_mean_0.3_minus_0.5,Delta_mean_1_minus_0.5
22,8,Nyle DiMarco,4.131666666666667,4.283333333333333,4.9783333333333335,4.66,-0.151666667,0.6950000000000003
22,8,Paige VanZant,1.3783333333333334,1.3966666666666667,1.2566666666666666,1.332,-0.018333333,-0.14
22,8,Wanya Morris,5.285,4.758333333333334,4.323333333333333,3.862,0.5266666666666664,-0.435
23,2,Amber Rose,11.733333333333333,12.045,12.181666666666667,10.855,-0.311666667,0.13666666666666671
23,2,Babyface,4.295,4.818333333333333,4.7683333333333335,7.196,-0.523333333,-0.05
23,2,Calvin Johnson Jr.,4.61,3.0516666666666667,4.066666666666666,8.668,1.5583333333333336,1.0149999999999997
23,2,Jake T. Austin,9.4,9.295,8.73,5.559,0.10500000000000043,-0.565
23,2,James Hinchcliffe,3.7883333333333336,4.208333333333333,3.7266666666666666,6.793,-0.42,-0.481666667
23,2,Jana Kramer,6.473333333333334,7.471666666666667,7.205,10.016,-0.998333333,-0.266666667
23,2,Laurie Hernandez,1.9116666666666666,3.243333333333333,3.325,6.901,-1.331666667,0.081666666666667
23,2,Marilu Henner,9.083333333333334,9.285,8.896666666666667,7.769,-0.201666667,-0.388333333
23,2,Maureen McCormick,8.98,7.79,8.098333333333333,3.697,1.1900000000000004,0.3083333333333327
23,2,Rick Perry,10.401666666666667,8.626666666666667,8.398333333333333,7.263,1.7750000000000004,-0.228333333
23,2,Ryan Lochte,9.68,9.241666666666667,9.623333333333333,5.906,0.4383333333333326,0.38166666666666593
23,2,Terra Jole,1.1783333333333332,1.605,1.6016666666666666,3.336,-0.426666667,-0.003333333
23,2,Vanilla Ice,9.465,10.318333333333333,10.378333333333334,7.041,-0.853333333,0.0600000000000005
23,3,Amber Rose,9.153333333333334,8.961666666666666,9.18,10.644,0.1916666666666682,0.2183333333333337
23,3,Babyface,8.805,9.845,9.466666666666667,8.126,-1.04,-0.378333333
23,3,Calvin Johnson Jr.,2.73,3.441666666666667,4.123333333333333,4.87,-0.711666667,0.6816666666666662
23,3,James Hinchcliffe,6.375,6.383333333333334,7.616666666666666,8.945,-0.008333333,1.2333333333333325
23,3,Jana Kramer,6.191666666666666,5.496666666666667,5.206666666666667,5.36,0.6949999999999994,-0.29
23,3,Laurie Hernandez,1.8383333333333334,2.1166666666666667,2.8833333333333333,5.185,-0.278333333,0.7666666666666666
23,3,Marilu Henner,3.8916666666666666,3.3933333333333335,3.395,5.728,0.4983333333333331,0.0016666666666664831
23,3,Maureen McCormick,7.251666666666667,8.291666666666666,7.851666666666667,7.618,-1.04,-0.44
23,3,Rick Perry,11.48,11.208333333333334,11.143333333333333,6.669,0.2716666666666665,-0.065
23,3,Ryan Lochte,6.761666666666667,5.7,5.663333333333333,3.403,1.0616666666666665,-0.036666667
23,3,Terra Jole,2.26,2.2316666666666665,1.8533333333333333,3.915,0.02833333333333332,-0.378333333
23,3,Vanilla Ice,11.261666666666667,10.93,9.616666666666667,7.537,0.331666666666667,-1.313333333
23,6,Amber Rose,8.2,7.965,7.181666666666667,8.5,0.23499999999999943,-0.783333333
23,6,Calvin Johnson Jr.,2.7533333333333334,2.45,2.2933333333333334,2.643,0.30333333333333323,-0.156666667
23,6,James Hinchcliffe,2.9683333333333333,3.22,3.16,6.17,-0.251666667,-0.06
23,6,Jana Kramer,1.1066666666666667,1.02,1,2.54,0.08666666666666667,-0.02
23,6,Laurie Hernandez,3.465,3.453333333333333,4.12,2.5,0.011666666666666714,0.666666666666667
23,6,Marilu Henner,6.07,6.488333333333333,6.48,8.181,-0.418333333,-0.008333333
23,6,Maureen McCormick,5.966666666666667,6.395,6.743333333333333,3.644,-0.428333333,0.3483333333333336
23,6,Ryan Lochte,6.62,6.458333333333333,6.586666666666667,3.83,0.16166666666666707,0.12833333333333385
23,6,Terra Jole,7.85,7.55,7.435,6.992,0.2999999999999998,-0.115
23,7,Calvin Johnson Jr.,1.6166666666666667,2.901666666666667,3.6283333333333334,4.37,-1.285,0.7266666666666666
23,7,James Hinchcliffe,1.485,1.4883333333333333,1.6483333333333334,5.081,-0.003333333,0.16000000000000014
23,7,Jana Kramer,5.45,4.461666666666667,3.93,5.013,0.9883333333333333,-0.531666667
23,7,Laurie Hernandez,3.5433333333333334,3.4183333333333334,3.3383333333333334,3.908,0.125,-0.08
23,7,Marilu Henner,7.793333333333333,7.011666666666667,7.083333333333333,4.278,0.7816666666666663,0.07166666666666632
23,7,Maureen McCormick,6.118333333333333,5.968333333333334,5.578333333333333,2.224,0.14999999999999947,-0.39
23,7,Ryan Lochte,5.958333333333333,7.121666666666667,7.01,7.712,-1.163333333,-0.111666667
23,7,Terra Jole,4.035,3.6283333333333334,3.783333333333333,3.414,0.40666666666666673,0.1549999999999998
23,8,Calvin Johnson Jr.,3.1783333333333332,2.98,3.5016666666666665,4.182,0.19833333333333325,0.5216666666666665
23,8,James Hinchcliffe,1.39,1.7816666666666667,1.88,1.846,-0.391666667,0.09833333333333316
23,8,Jana Kramer,2.6966666666666668,2.82,2.61,2.963,-0.123333333,-0.21
23,8,Laurie Hernandez,3.2266666666666666,2.658333333333333,2.4283333333333332,5.782,0.5683333333333334,-0.23
23,8,Marilu Henner,6.486666666666666,6.456666666666667,6.5,3.502,0.02999999999999936,0.043333333333333
23,8,Ryan Lochte,5.04,5.163333333333333,5.538333333333333,4.925,-0.123333333,0.375
23,8,Terra Jole,5.9816666666666665,6.14,5.541666666666667,4.8,-0.158333333,-0.598333333
23,9,Calvin Johnson Jr.,4.036666666666667,4.625,5.281666666666666,3.77,-0.588333333,0.6566666666666663
23,9,James Hinchcliffe,5.265,5.295,4.825,4.936,-0.03,-0.47
23,9,Jana Kramer,3.085,3.3666666666666667,3.5566666666666666,2.269,-0.281666667,0.18999999999999995
23,9,Laurie Hernandez,1.8783333333333334,2.39,2.236666666666667,2.608,-0.511666667,-0.153333333
23,9,Marilu Henner,4.855,3.8016666666666667,3.71,4.677,1.0533333333333337,-0.091666667
23,9,Terra Jole,1.88,1.5216666666666667,1.39,2.74,0.35833333333333317,-0.131666667
23,10,Calvin Johnson Jr.,2.5383333333333336,2.0283333333333333,2.3516666666666666,1.464,0.5100000000000002,0.32333333333333325
23,10,James Hinchcliffe,4.835,4.95,4.79,4.598,-0.115,-0.16
23,10,Jana Kramer,2.47,2.2316666666666665,2.4583333333333335,3.074,0.23833333333333373,0.22666666666666702
23,10,Laurie Hernandez,2.526666666666667,3.026666666666667,2.7116666666666664,2.773,-0.5,-0.315
23,10,Terra Jole,2.63,2.763333333333333,2.6883333333333335,3.091,-0.133333333,-0.075
23,11,Calvin Johnson Jr.,2.3966666666666665,2.3866666666666667,2.435,2.025,0.009999999999999787,0.04833333333333334
23,11,James Hinchcliffe,2.7083333333333335,2.445,2.6566666666666667,2.5,0.26333333333333364,0.2116666666666669
23,11,Jana Kramer,3.53,3.62,3.655,3.186,-0.09,0.0349999999999997
23,11,Laurie Hernandez,1.365,1.5483333333333333,1.2533333333333334,2.289,-0.183333333,-0.295
24,2,Bonner Bolton,7.38,8.551666666666666,7.403333333333333,6.915,-1.171666667,-1.148333333
24,2,Charo,7.67,7.573333333333333,6.655,9.32,0.09666666666666668,-0.918333333
24,2,Chris Kattan,10.49,8.415,6.706666666666667,5.063,2.075000000000001,-1.708333333
24,2,David Ross,6.151666666666666,9.321666666666667,9.238333333333333,10.248,-3.17,-0.083333333
24,2,Erika Jayne,7.236666666666666,3.895,6.305,5.946,3.3416666666666663,2.4099999999999997
24,2,Heather Morris,3.41,3.18,3.0816666666666666,3.299,0.22999999999999998,-0.098333333
24,2,Mr. T,11.228333333333333,10.855,11.2,11.975,0.3733333333333331,0.34499999999999886
24,2,Nancy Kerrigan,6.49,7.248333333333333,6.141666666666667,5.077,-0.758333333,-1.106666667
24,2,Nick Viall,8.51,8.531666666666666,8.913333333333334,6.62,-0.021666667,0.3816666666666677
24,2,Normani,1.9283333333333332,1.825,2.1533333333333333,1.637,0.10333333333333328,0.32833333333333337
24,2,Rashad Jennings,1.56,2.0883333333333334,2.4716666666666667,4.002,-0.528333333,0.3833333333333333
24,2,Simone Biles,5.945,6.515,7.73,7.898,-0.57,1.2150000000000007
24,3,Bonner Bolton,9.908333333333333,10.65,10.325,10.167,-0.741666667,-0.325
24,3,Charo,9.258333333333333,9.98,9.948333333333334,9.066,-0.721666667,-0.031666667
24,3,David Ross,3.32,3.8133333333333335,3.723333333333333,4.424,-0.493333333,-0.09
24,3,Erika Jayne,8.855,7.876666666666667,6.413333333333333,6.099,0.9783333333333335,-1.463333333
24,3,Heather Morris,3.2316666666666665,3.111666666666667,5.35,5.451,0.11999999999999966,2.238333333333333
24,3,Mr. T,9.63,8.285,7.105,8.124,1.3450000000000006,-1.18
24,3,Nancy Kerrigan,1.085,1.69,2.5616666666666665,3.382,-0.605,0.8716666666666666
24,3,Nick Viall,5.985,5.671666666666667,5.17,3.616,0.31333333333333346,-0.501666667
24,3,Normani,4.335,5.05,6.081666666666667,4.866,-0.715,1.0316666666666672
24,3,Rashad Jennings,6.108333333333333,4.391666666666667,1.8683333333333334,5.313,1.7166666666666668,-2.523333333
24,3,Simone Biles,4.283333333333333,5.48,7.453333333333333,5.492,-1.196666667,1.9733333333333327
24,4,Bonner Bolton,8.138333333333334,9.063333333333333,7.14,8.112,-0.925,-1.923333333
24,4,David Ross,7.1433333333333335,6.183333333333334,5.668333333333333,7.676,0.96,-0.515
24,4,Erika Jayne,6.605,6.016666666666667,5.71,7.869,0.5883333333333338,-0.306666667
24,4,Heather Morris,5.673333333333333,4.721666666666667,5.511666666666667,5.792,0.9516666666666662,0.79
24,4,Mr. T,8.816666666666666,8.856666666666667,8.56,2.749,-0.04,-0.296666667
24,4,Nancy Kerrigan,5.636666666666667,5.761666666666667,5.931666666666667,8.059,-0.125,0.16999999999999993
24,4,Nick Viall,5.846666666666667,6.51,7.1433333333333335,2.942,-0.663333333,0.6333333333333337
24,4,Normani,2.9,2.131666666666667,1.3516666666666666,3.073,0.7683333333333331,-0.78
24,4,Rashad Jennings,1.2466666666666666,3.215,3.1433333333333335,4.757,-1.968333333,-0.071666667
24,4,Simone Biles,2.993333333333333,2.54,4.84,3.971,0.45333333333333314,2.3
24,5,Bonner Bolton,8.453333333333333,8.695,7.991666666666666,6.289,-0.241666667,-0.703333333
24,5,David Ross,8.476666666666667,6.385,7.516666666666667,5.274,2.091666666666667,1.1316666666666668
24,5,Erika Jayne,5.126666666666667,6.415,3.0683333333333334,4.361,-1.288333333,-3.346666667
24,5,Heather Morris,3.8133333333333335,4.175,4.565,3.338,-0.361666667,0.39000000000000057
24,5,Nancy Kerrigan,4.1433333333333335,3.7066666666666666,4.403333333333333,6.345,0.436666666666667,0.6966666666666668
24,5,Nick Viall,3.4466666666666668,3.855,4.833333333333333,4.151,-0.408333333,0.978333333333333
24,5,Normani,1.5216666666666667,1.375,2.64,4.06,0.14666666666666672,1.2650000000000001
24,5,Rashad Jennings,5.976666666666667,5.426666666666667,5.618333333333333,8.549,0.5499999999999998,0.19166666666666643
24,5,Simone Biles,4.041666666666667,4.966666666666667,4.363333333333333,2.633,-0.925,-0.603333333
24,6,Bonner Bolton,6.163333333333333,5.466666666666667,3.735,2.694,0.6966666666666663,-1.731666667
24,6,David Ross,4.323333333333333,4.235,3.7866666666666666,3.388,0.08833333333333293,-0.448333333
24,6,Heather Morris,3.1266666666666665,4.08,3.36,4.875,-0.953333333,-0.72
24,6,Nancy Kerrigan,4.3116666666666665,3.9116666666666666,4.336666666666667,4.22,0.3999999999999999,0.42500000000000027
24,6,Nick Viall,5.8,4.77,4.175,4.25,1.0300000000000002,-0.595
24,6,Normani,2.7933333333333334,4.66,5.78,6.911,-1.866666667,1.12
24,6,Rashad Jennings,4.48,5.3133333333333335,5.611666666666666,4.688,-0.833333333,0.2983333333333329
24,6,Simone Biles,5.001666666666667,3.5633333333333335,5.215,4.974,1.4383333333333335,1.6516666666666664
24,8,Bonner Bolton,5,4.935,4.613333333333333,4.792,0.06500000000000039,-0.321666667
24,8,David Ross,2.8533333333333335,2.796666666666667,2.585,2.776,0.05666666666666664,-0.211666667
24,8,Normani,2.0216666666666665,2.723333333333333,3.1566666666666667,3.337,-0.701666667,0.43333333333333357
24,8,Rashad Jennings,2.3116666666666665,1.9116666666666666,1.48,1.814,0.3999999999999999,-0.431666667
24,8,Simone Biles,2.8133333333333335,2.6333333333333333,3.165,2.281,0.18000000000000016,0.5316666666666667
24,9,David Ross,3.57,3.6766666666666667,3.0516666666666667,2.119,-0.106666667,-0.625
24,9,Normani,2.1533333333333333,1.5733333333333333,1.6,2.306,0.5800000000000001,0.02666666666666684
24,9,Rashad Jennings,1.9266666666666667,2.1883333333333335,1.8583333333333334,1.677,-0.261666667,-0.33
24,9,Simone Biles,2.35,2.5616666666666665,3.49,3.898,-0.211666667,0.9283333333333337
25,4,Derek Fisher,8.546666666666667,7.281666666666666,5.076666666666667,5.294,1.2650000000000006,-2.205
25,4,Drew Scott,5.923333333333333,7.423333333333333,9.025,6.85,-1.5,1.6016666666666675
25,4,Frankie Muniz,4.62,4.7683333333333335,6.775,6.641,-0.148333333,2.006666666666667
25,4,Jordan Fisher,1.03,1.5266666666666666,2.4483333333333333,1.516,-0.496666667,0.9216666666666666
25,4,Lindsey Stirling,3.84,3.515,5.881666666666667,7.435,0.32499999999999973,2.3666666666666667
25,4,Nick Lachey,9.625,8.383333333333333,6.961666666666667,5.493,1.2416666666666671,-1.421666667
25,4,Nikki Bella,5.626666666666667,4.211666666666667,4.293333333333333,3.189,1.415,0.08166666666666611
25,4,Sasha Pieterse,7.198333333333333,7.711666666666667,5.1883333333333335,6.372,-0.513333333,-2.523333333
25,4,Terrell Owens,5.963333333333333,7.221666666666667,7.115,6.897,-1.258333333,-0.106666667
25,4,Vanessa Lachey,7.35,6.52,5.27,5.851,0.8300000000000001,-1.25
25,4,Victoria Arlen,6.276666666666666,7.4366666666666665,7.965,10.462,-1.16,0.5283333333333333
25,5,Drew Scott,7.5216666666666665,7.051666666666667,7.756666666666667,6.103,0.46999999999999975,0.7050000000000001
25,5,Frankie Muniz,3.861666666666667,4.89,5.1883333333333335,5.386,-1.028333333,0.2983333333333338
25,5,Jordan Fisher,2.013333333333333,2.08,2.223333333333333,5.139,-0.066666667,0.1433333333333331
25,5,Lindsey Stirling,3.06,4.108333333333333,4.495,6.146,-1.048333333,0.3866666666666667
25,5,Nick Lachey,7.45,6.715,3.091666666666667,5.031,0.7350000000000003,-3.623333333
25,5,Nikki Bella,3.575,3.3716666666666666,3.45,1.723,0.2033333333333336,0.07833333333333359
25,5,Sasha Pieterse,7.093333333333334,6.808333333333334,7.2716666666666665,6.416,0.28500000000000014,0.46333333333333293
25,5,Terrell Owens,8.321666666666667,7.92,9.246666666666666,8.102,0.4016666666666673,1.3266666666666662
25,5,Vanessa Lachey,8.296666666666667,6.586666666666667,7.2283333333333335,5.653,1.71,0.6416666666666666
25,5,Victoria Arlen,3.8066666666666666,5.468333333333334,5.048333333333333,5.301,-1.661666667,-0.42
25,6,Drew Scott,5.733333333333333,4.493333333333333,3.945,5.71,1.2400000000000002,-0.548333333
25,6,Frankie Muniz,7.201666666666667,6.256666666666667,7.383333333333334,4.826,0.9450000000000003,1.126666666666667
25,6,Jordan Fisher,2.1783333333333332,2.8183333333333334,3.493333333333333,2.266,-0.64,0.6749999999999998
25,6,Lindsey Stirling,1.635,2.4483333333333333,2.93,3.831,-0.813333333,0.4816666666666669
25,6,Nick Lachey,8.773333333333333,8.445,7.638333333333334,8.16,0.32833333333333314,-0.806666667
25,6,Nikki Bella,3.783333333333333,3.335,3.4066666666666667,2.688,0.44833333333333325,0.07166666666666677
25,6,Terrell Owens,4.798333333333333,6.955,7.216666666666667,8.077,-2.156666667,0.2616666666666667
25,6,Vanessa Lachey,4.556666666666667,5.193333333333333,4.425,5.698,-0.636666667,-0.768333333
25,6,Victoria Arlen,6.34,5.055,4.5616666666666665,3.744,1.2850000000000001,-0.493333333
25,8,Drew Scott,4.758333333333334,5.306666666666667,3.735,2.835,-0.548333333,-1.571666667
25,8,Frankie Muniz,3.7016666666666667,3.0116666666666667,4.166666666666667,5.373,0.69,1.1550000000000002
25,8,Jordan Fisher,1.5416666666666667,3.058333333333333,3.7416666666666667,3.844,-1.516666667,0.6833333333333336
25,8,Lindsey Stirling,2.245,1.9833333333333334,2.39,2.636,0.2616666666666667,0.40666666666666673
25,8,Terrell Owens,3.8866666666666667,3.5216666666666665,3.5633333333333335,3.874,0.3650000000000002,0.04166666666666696
25,8,Victoria Arlen,4.866666666666666,4.118333333333333,3.4033333333333333,2.438,0.7483333333333331,-0.715
25,9,Drew Scott,4.815,4.235,3.9566666666666666,3.816,0.5800000000000001,-0.278333333
25,9,Frankie Muniz,3.5566666666666666,3.2783333333333333,2.441666666666667,1.97,0.2783333333333333,-0.836666667
25,9,Jordan Fisher,2.236666666666667,2.885,3.68,4.001,-0.648333333,0.7950000000000004
25,9,Lindsey Stirling,2.1483333333333334,1.77,2.49,1.548,0.3783333333333334,0.7200000000000002
25,9,Victoria Arlen,2.243333333333333,2.8316666666666666,2.4316666666666666,3.665,-0.588333333,-0.4
25,10,Drew Scott,3.4833333333333334,2.5116666666666667,3.45,3.228,0.9716666666666667,0.9383333333333335
25,10,Frankie Muniz,1.0216666666666667,1.5366666666666666,1.4533333333333334,1.248,-0.515,-0.083333333
25,10,Jordan Fisher,2.1866666666666665,2.355,1.8216666666666668,2.494,-0.168333333,-0.533333333
25,10,Lindsey Stirling,3.308333333333333,3.5966666666666667,3.275,3.03,-0.288333333,-0.321666667
27,1,Alexis Ren,3.848333333333333,3.95,4.361666666666666,4.308,-0.101666667,0.4116666666666662
27,1,Bobby Bones,4.621666666666667,2.8466666666666667,3.1333333333333333,5.544,1.7750000000000004,0.2866666666666666
27,1,Danelle Umstead,9.911666666666667,8.846666666666666,7.765,9.88,1.0650000000000013,-1.081666667
27,1,DeMarcus Ware,1.1316666666666666,3.0516666666666667,3.0083333333333333,3.853,-1.92,-0.043333333
27,1,Evanna Lynch,5.4366666666666665,7.6866666666666665,7.376666666666667,7.016,-2.25,-0.31
27,1,Joe Amabile,12.753333333333334,12.54,11.811666666666667,8.995,0.2133333333333347,-0.728333333
27,1,John Schneider,9.676666666666666,8.721666666666666,5.226666666666667,7.459,0.9550000000000001,-3.495
27,1,Juan Pablo Di Pace,5.545,4.4783333333333335,7.045,5.317,1.0666666666666664,2.5666666666666664
27,1,Mary Lou Retton,6.233333333333333,6.201666666666667,6.95,7.217,0.03166666666666629,0.7483333333333331
27,1,Milo Manheim,7.805,8.861666666666666,8.838333333333333,8.578,-1.056666667,-0.023333333
27,1,Nancy McKeon,8.938333333333333,8.965,7.961666666666667,8.131,-0.026666667,-1.003333333
27,1,Nikki Glaser,12.096666666666666,12.28,12.75,9.182,-0.183333333,0.47000000000000064
27,1,Tinashe,3.0016666666666665,2.57,4.7716666666666665,5.52,0.43166666666666664,2.2016666666666667
27,2,Alexis Ren,5.675,6.1433333333333335,7.053333333333334,8.387,-0.468333333,0.9100000000000001
27,2,Bobby Bones,9.79,10.645,10.528333333333334,10.632,-0.855,-0.116666667
27,2,Danelle Umstead,11.046666666666667,10.568333333333333,10.893333333333333,11.251,0.4783333333333335,0.3249999999999993
27,2,DeMarcus Ware,6.081666666666667,6.743333333333333,7.55,9.707,-0.661666667,0.8066666666666666
27,2,Evanna Lynch,3.8,6.01,5.325,5.372,-2.21,-0.685
27,2,Joe Amabile,11.21,8.948333333333334,7.445,4.923,2.2616666666666667,-1.503333333
27,2,John Schneider,8.115,7.708333333333333,5.898333333333333,6.338,0.4066666666666672,-1.81
27,2,Juan Pablo Di Pace,2.465,2.6733333333333333,1.8783333333333334,2.232,-0.208333333,-0.795
27,2,Mary Lou Retton,5.996666666666667,4.001666666666667,5.9366666666666665,6.162,1.995,1.9349999999999996
27,2,Milo Manheim,1.8066666666666666,1.7883333333333333,2.495,2.769,0.018333333333333313,0.7066666666666668
27,2,Nancy McKeon,9.64,10.285,8.796666666666667,5.115,-0.645,-1.488333333
27,2,Tinashe,2.3733333333333335,2.485,4.2,5.112,-0.111666667,1.7150000000000003
27,3,Alexis Ren,3.94,5.178333333333334,4.788333333333333,5.078,-1.238333333,-0.39
27,3,Bobby Bones,8.941666666666666,8.551666666666666,9.291666666666666,7.528,0.39000000000000057,0.7400000000000002
27,3,DeMarcus Ware,6.94,5.713333333333333,8.126666666666667,9.183,1.2266666666666675,2.413333333333334
